Time_us	Excitation
1.533333333333333437e+00	-8.681327606876634295e-01
1.550000000000000044e+00	-8.706667620596331147e-01
1.566666666666666874e+00	-8.704168093206285928e-01
1.583333333333333259e+00	-8.673405960681511706e-01
1.599999999999999867e+00	-8.614080675726806247e-01
1.616666666666666696e+00	-8.526016829293396881e-01
1.633333333333333304e+00	-8.409166128135402429e-01
1.650000000000000133e+00	-8.263608714150053602e-01
1.666666666666666741e+00	-8.089553814969793200e-01
1.683333333333333348e+00	-7.887339719069496047e-01
1.699999999999999956e+00	-7.657433072496387938e-01
1.716666666666666563e+00	-7.400427498200050636e-01
1.733333333333333393e+00	-7.117041542812855281e-01
1.750000000000000000e+00	-6.808115959583970200e-01
1.766666666666666829e+00	-6.474610339979480766e-01
1.783333333333333437e+00	-6.117599110205047541e-01
1.800000000000000044e+00	-5.738266912562872690e-01
1.816666666666666652e+00	-5.337903395100341841e-01
1.833333333333333259e+00	-4.917897436421643786e-01
1.850000000000000089e+00	-4.479730835796290056e-01
1.866666666666666696e+00	-4.024971501789824657e-01
1.883333333333333526e+00	-3.555266175543211893e-01
1.899999999999999911e+00	-3.072332727522310569e-01
1.916666666666666741e+00	-2.577952069029572635e-01
1.933333333333333126e+00	-2.073959722003616557e-01
1.949999999999999956e+00	-1.562237092613740497e-01
1.966666666666666785e+00	-1.044702495875080295e-01
1.983333333333333615e+00	-5.233595624294348075e-02
2.000000000000000000e+00	-1.133107779529595923e-15
2.016666666666666607e+00	5.233595624294388321e-02
2.033333333333333659e+00	1.045284632676538178e-01
2.049999999999999822e+00	1.564344650402297310e-01
2.066666666666666430e+00	2.079116908177585099e-01
2.083333333333333481e+00	2.588190451025202399e-01
2.100000000000000089e+00	3.090169943749463410e-01
2.116666666666666696e+00	3.583679495452994912e-01
2.133333333333333304e+00	4.067366430757997087e-01
2.150000000000000355e+00	4.539904997395465824e-01
2.166666666666666519e+00	4.999999999999992784e-01
2.183333333333333126e+00	5.446390350150266402e-01
2.200000000000000178e+00	5.877852522924729151e-01
2.216666666666666785e+00	6.293203910498368359e-01
2.233333333333333393e+00	6.691306063588577935e-01
2.250000000000000000e+00	7.071067811865473507e-01
2.266666666666667052e+00	7.431448254773942441e-01
2.283333333333333215e+00	7.771459614569705687e-01
2.299999999999999822e+00	8.090169943749472292e-01
2.316666666666666874e+00	8.386705679454240503e-01
2.333333333333333481e+00	8.660254037844379305e-01
2.350000000000000089e+00	8.910065241883677878e-01
2.366666666666666696e+00	9.135454576426008666e-01
2.383333333333333304e+00	9.335804264972018540e-01
2.399999999999999911e+00	9.510565162951531981e-01
2.416666666666666519e+00	9.659258262890680902e-01
2.433333333333333570e+00	9.781476007338056888e-01
2.450000000000000178e+00	9.876883405951375483e-01
2.466666666666666785e+00	9.945218953682732899e-01
2.483333333333333393e+00	9.986295347545738332e-01
2.500000000000000000e+00	1.000000000000000000e+00
2.516666666666666607e+00	9.986295347545739443e-01
2.533333333333333215e+00	9.945218953682734009e-01
2.550000000000000266e+00	9.876883405951376593e-01
2.566666666666666430e+00	9.781476007338057999e-01
2.583333333333333481e+00	9.659258262890684232e-01
2.600000000000000089e+00	9.510565162951536422e-01
2.616666666666666696e+00	9.335804264972024091e-01
2.633333333333333304e+00	9.135454576426015327e-01
2.649999999999999911e+00	8.910065241883684539e-01
2.666666666666666963e+00	8.660254037844391517e-01
2.683333333333333126e+00	8.386705679454243834e-01
2.700000000000000178e+00	8.090169943749476733e-01
2.716666666666666785e+00	7.771459614569709018e-01
2.733333333333333393e+00	7.431448254773952433e-01
2.750000000000000000e+00	7.071067811865484609e-01
2.766666666666666607e+00	6.691306063588589037e-01
2.783333333333333659e+00	6.293203910498379461e-01
2.799999999999999822e+00	5.877852522924733591e-01
2.816666666666666874e+00	5.446390350150270843e-01
2.833333333333333481e+00	4.999999999999997780e-01
2.850000000000000089e+00	4.539904997395479147e-01
2.866666666666666696e+00	4.067366430758010409e-01
2.883333333333333304e+00	3.583679495453008790e-01
2.900000000000000355e+00	3.090169943749477843e-01
2.916666666666666519e+00	2.588190451025225158e-01
2.933333333333333126e+00	2.079116908177591205e-01
2.950000000000000178e+00	1.564344650402303416e-01
2.966666666666666785e+00	1.045284632676544284e-01
2.983333333333333393e+00	5.233595624294449383e-02
3.000000000000000000e+00	3.673940397442059375e-16
3.016666666666667052e+00	-5.233595624294375831e-02
3.033333333333333215e+00	-1.045284632676519304e-01
3.049999999999999822e+00	-1.564344650402296200e-01
3.066666666666666874e+00	-2.079116908177583989e-01
3.083333333333333481e+00	-2.588190451025201289e-01
3.100000000000000089e+00	-3.090169943749470627e-01
3.116666666666666696e+00	-3.583679495453002128e-01
3.133333333333333748e+00	-4.067366430758003748e-01
3.149999999999999911e+00	-4.539904997395456387e-01
3.166666666666666519e+00	-4.999999999999991673e-01
3.183333333333333570e+00	-5.446390350150265292e-01
3.199999999999999734e+00	-5.877852522924728040e-01
3.216666666666666785e+00	-6.293203910498373910e-01
3.233333333333333393e+00	-6.691306063588583486e-01
3.250000000000000444e+00	-7.071067811865465735e-01
3.266666666666666607e+00	-7.431448254773935780e-01
3.283333333333333215e+00	-7.771459614569704577e-01
3.300000000000000266e+00	-8.090169943749472292e-01
3.316666666666666430e+00	-8.386705679454230511e-01
3.333333333333333481e+00	-8.660254037844378194e-01
